location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,aggregate,Retail,KES,225,2023-09-15,2023-10-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,250,2023-09-15,2023-10-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,109.7,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,90.1,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Rice,KG,aggregate,Retail,KES,124.22,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,108.89,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10.02,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,miscellaneous food,Sugar,KG,aggregate,Retail,KES,152.48,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,169.81,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,105.9,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,87.87,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Rice,KG,aggregate,Retail,KES,118.7,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,47.5,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,600,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,680,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,249.02,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,144.8,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize,KG,aggregate,Retail,KES,68.62,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,104.18,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Rice,KG,aggregate,Retail,KES,114.26,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105.79,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,639.13,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,milk and dairy,"Milk (camel, fresh)",L,aggregate,Retail,KES,200,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,miscellaneous food,Sugar,KG,aggregate,Retail,KES,143.77,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,239.45,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,12.26,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Rice,KG,aggregate,Retail,KES,180,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,100,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,aggregate,Retail,KES,210,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,280,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize,KG,aggregate,Retail,KES,85,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Rice,KG,aggregate,Retail,KES,150,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,85,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,miscellaneous food,Sugar,KG,aggregate,Retail,KES,220,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,315,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Rice,KG,aggregate,Retail,KES,165,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,115,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,miscellaneous food,Salt,200 G,aggregate,Retail,KES,12.5,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,104.29,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Rice,KG,aggregate,Retail,KES,174.29,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,500,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,600,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,85,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,miscellaneous food,Sugar,KG,aggregate,Retail,KES,211.43,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,271.67,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,198.57,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Maize,KG,aggregate,Retail,KES,66,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,104,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,70,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Rice,KG,aggregate,Retail,KES,183.33,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,106,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,86.67,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,miscellaneous food,Sugar,KG,aggregate,Retail,KES,208,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,300,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 4,3.74,34.81,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,200,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Rice,KG,aggregate,Retail,KES,120,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,110,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,80,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,miscellaneous food,Sugar,KG,aggregate,Retail,KES,210,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kalobeyei (Village 1),3.77,34.73,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,170,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Rice,KG,aggregate,Retail,KES,150,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,120,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,100,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,aggregate,Retail,KES,240,2023-10-15,2023-11-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Mogadishu (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,300,2023-10-15,2023-11-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,169,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,204.68,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Dagahaley (Daadab),0.19,40.29,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Maize,KG,aggregate,Retail,KES,80,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,136.7,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,174.38,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Rice,KG,aggregate,Retail,KES,133.94,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,100,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,138.27,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,44.06,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,miscellaneous food,Salt,200 G,aggregate,Retail,KES,10,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,miscellaneous food,Sugar,KG,aggregate,Retail,KES,197.01,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,188.46,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,Hagadera (Daadab),0.01,40.37,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,10,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize,KG,aggregate,Retail,KES,88.62,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,137.8,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,213.89,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,cereals and tubers,Rice,KG,aggregate,Retail,KES,144.71,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,625.56,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,miscellaneous food,Salt,200 G,aggregate,Retail,KES,11,2023-11-15,2023-12-14
KEN,False,True,North Eastern,Garissa,KE007,Garissa,,,2,IFO (Daadab),0.11,40.32,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,201.66,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Maize,KG,aggregate,Retail,KES,70,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,105.83,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,80,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,105.83,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,600,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,700,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,miscellaneous food,Sugar,KG,aggregate,Retail,KES,227.5,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,277.08,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Ethiopia (Kakuma),3.72,34.85,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,191.67,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,100,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,100,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Sorghum,KG,aggregate,Retail,KES,82.08,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,102.19,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,500,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,750,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,miscellaneous food,Sugar,KG,aggregate,Retail,KES,219.69,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,281.25,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,199.38,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,HongKong (Kakuma),3.75,34.84,vegetables and fruits,Bananas,Unit,aggregate,Retail,KES,20,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,106.15,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Rice,KG,aggregate,Retail,KES,205.73,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,cereals and tubers,Wheat flour,KG,aggregate,Retail,KES,106.87,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (beef),KG,aggregate,Retail,KES,700,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (camel),KG,aggregate,Retail,KES,600,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,"meat, fish and eggs",Meat (goat),KG,aggregate,Retail,KES,745.45,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,milk and dairy,Milk (UHT),500 ML,aggregate,Retail,KES,94.55,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,miscellaneous food,Sugar,KG,aggregate,Retail,KES,215.31,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,oil and fats,Oil (vegetable),L,aggregate,Retail,KES,298.33,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 2,3.75,34.82,pulses and nuts,Beans (dry),KG,aggregate,Retail,KES,194.69,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize,KG,aggregate,Retail,KES,72.97,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Maize flour,KG,aggregate,Retail,KES,98.63,2023-11-15,2023-12-14
KEN,False,True,Rift Valley,Turkana,KE023,Turkana,,,2,Kakuma 3,3.77,34.82,cereals and tubers,Potatoes (Irish),KG,aggregate,Retail,KES,73.02,2023-11-15,2023-12-14
