location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,162.10869,148.39928,108.93707,46,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,450.41306,438.28406,102.73616,46,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,12.869565,43.71884,36.67896,46,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,87.45653,138.03696,64.63821,46,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,435.67392,425.13116,102.45105,46,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,7.826087,36.013042,31.273191,46,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,51.739132,121.81087,44.743114,46,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,400.41306,411.90073,97.24451,46,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,59.52174,30.97826,179.33537,46,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,80.21739,110.710144,73.64729,46,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,410.41306,398.14276,103.04366,46,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,59.54348,40.79493,140.94023,46,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,126.891304,107.78623,116.939186,46,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,432.06522,392.80942,109.86799,46,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,7.326087,23.054348,43.93646,46,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,126.391304,94.045654,132.6573,46,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,342.71738,368.35,93.13442,46,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,9.065217,31.382608,38.65918,46,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,75.934784,95.94131,80.180046,46,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,318.26086,351.78552,90.6037,46,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,9.695652,28.07029,44.437626,46,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,26.086956,82.50725,35.525005,46,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,240.43478,326.33405,74.07473,46,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,52.673912,23.154348,204.84903,46,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,71.434784,82.60725,87.2471,46,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,249.56522,296.81955,84.34351,46,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,dekad,81.91304,31.42826,238.58685,46,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,1-month,144.28261,82.6529,170.31108,46,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE036,Bomet,KE036198,Konoin,2,,51379,3-month,300.43475,287.2935,104.49592,46,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,1.6474719,9.083895,47.199104,712,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,5.516854,37.94527,24.488968,712,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,177.45226,172.07683,103.03565,712,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,44.58848,30.643398,139.12389,712,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,48.037918,57.383755,85.0188,712,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,199.72614,176.76198,112.63419,712,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,84.74298,29.062593,263.46494,712,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,130.97894,68.78989,184.27856,712,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,234.6222,177.43553,131.34622,712,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,73.49157,39.541103,176.22278,712,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,202.82303,99.24709,199.35619,712,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,283.58707,185.79364,151.25612,712,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,64.26545,50.77828,124.17997,712,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,222.5,119.38197,182.90431,712,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,341.4705,219.29457,154.47118,712,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,34.59972,38.255524,91.548355,712,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,172.35674,128.5749,132.777,712,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,371.97894,241.02599,153.22728,712,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,46.570225,40.518166,113.29592,712,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,145.4354,129.55197,111.80467,712,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,353.77527,266.74432,132.02678,712,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,29.797752,22.495365,126.55862,712,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,110.9677,101.26906,109.126495,712,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,381.5056,278.0348,136.55763,712,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,23.102528,16.014326,133.73033,712,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,99.470505,79.027855,124.32842,712,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,402.8062,276.39264,144.92426,712,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,9.375,11.801872,85.55594,712,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,62.27528,50.311565,121.62969,712,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,410.53372,279.11063,146.25772,712,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,2.5308988,4.6419945,78.1052,712,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,35.008427,32.458195,106.80821,712,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,368.47614,253.10922,144.69695,712,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,3.9452248,1.817088,131.21768,712,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,15.851124,18.260956,89.640015,712,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,287.67834,225.86371,126.77538,712,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,1.3216292,1.3501405,99.55101,712,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,7.797753,7.8092227,99.910446,712,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,215.50842,187.67274,114.44713,712,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,0.78089887,0.8638577,98.58525,712,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,6.047753,4.031086,122.33027,712,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,152.02386,137.75833,109.99279,712,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,0.49297753,0.5280899,99.36484,712,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,2.5955057,2.742088,98.106674,712,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,117.91714,100.0309,117.0295,712,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,0.4522472,0.731133,95.13385,712,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,1.7261236,2.1230805,94.42718,712,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,71.799164,60.24387,117.71094,712,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,1.5449438,1.1261704,106.835815,712,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,2.4901686,2.3853934,101.418686,712,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,43.54635,38.874672,110.64777,712,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,3.0182583,1.2999532,127.27488,712,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,5.0154495,3.1572566,122.77962,712,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,23.46208,24.1603,97.60558,712,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,1.5,1.4149344,101.32606,712,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,6.063202,3.841058,125.13437,712,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,15.587078,13.773361,109.66112,712,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,0.7176966,0.7996723,98.58655,712,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,5.2359548,3.51456,120.21707,712,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,13.773876,9.931039,125.737236,712,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,0.78370786,0.83623594,99.09996,712,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,3.0014045,3.0508428,99.38593,712,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,10.612359,8.950188,111.915054,712,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,2.2176967,2.1295412,101.23647,712,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,3.7191012,3.7654495,99.47124,712,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,11.508427,9.729588,112.07664,712,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,12.706461,5.5432115,167.94182,712,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,15.707866,8.508989,153.28954,712,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,23.433989,14.408942,146.49942,712,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,3.949438,7.731648,70.292854,712,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,18.873596,15.404401,117.0022,712,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,26.89045,21.6125,119.832596,712,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,20.75,11.053137,160.40479,712,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,37.4059,24.327997,144.59187,712,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,47.1882,31.934504,141.29933,712,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,12.01264,31.982677,46.001644,712,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,36.71208,50.767464,74.79644,712,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,57.6559,62.79101,92.42508,712,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,13.632023,31.049297,51.684845,712,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,46.394665,74.08511,64.98652,712,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,68.26967,92.54036,75.11729,712,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,8.296349,33.651592,34.40052,712,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,33.94101,96.68357,38.296265,712,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,75.06602,124.777016,61.69507,712,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,5.855337,27.714981,33.18155,712,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,27.783709,92.41587,33.65335,712,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,80.20366,151.69232,54.37641,712,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,24.95927,30.819616,83.63928,712,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,39.110954,92.18619,45.388092,712,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,104.37923,181.6757,58.593178,712,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,87.99719,29.98708,265.80438,712,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,118.8118,88.521675,132.38834,712,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,190.1587,209.53323,90.96899,712,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,3.116573,17.277342,36.434208,712,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,116.07304,76.849396,147.92172,712,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,180.56883,218.455,83.04528,712,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,dekad,3.127809,16.52411,37.761417,712,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,1-month,94.24157,64.98446,141.80515,712,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE034,Kajiado,KE034185,Kajiado West,2,,51380,3-month,179.7472,227.245,79.54841,712,preliminary,2026-01-11,2026-01-20
