location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
KEN,False,True,Kilifi,,KE003,Kilifi,,,1,all,90-94,90,94,1158,2019-01-01,2019-12-31
KEN,False,True,Kilifi,,KE003,Kilifi,,,1,all,95-99,95,99,667,2019-01-01,2019-12-31
KEN,False,True,Kilifi,,KE003,Kilifi,,,1,all,100+,100,None,363,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,all,None,None,157391,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,all,None,None,158550,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,all,None,None,315941,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,0-4,0,4,26006,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,5-9,5,9,25878,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,10-14,10,14,22971,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,15-19,15,19,16060,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,20-24,20,24,14218,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,25-29,25,29,11740,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,30-34,30,34,9491,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,35-39,35,39,6624,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,40-44,40,44,5387,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,45-49,45,49,4795,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,50-54,50,54,3450,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,55-59,55,59,2927,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,60-64,60,64,2759,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,65-69,65,69,1865,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,70-74,70,74,1542,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,75-79,75,79,654,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,80-84,80,84,522,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,85-89,85,89,229,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,90-94,90,94,155,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,95-99,95,99,67,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,f,100+,100,None,50,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,0-4,0,4,27172,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,5-9,5,9,27091,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,10-14,10,14,23719,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,15-19,15,19,16872,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,20-24,20,24,12958,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,25-29,25,29,10420,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,30-34,30,34,8428,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,35-39,35,39,6876,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,40-44,40,44,5773,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,45-49,45,49,4907,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,50-54,50,54,3643,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,55-59,55,59,3123,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,60-64,60,64,2843,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,65-69,65,69,1751,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,70-74,70,74,1362,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,75-79,75,79,708,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,80-84,80,84,481,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,85-89,85,89,255,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,90-94,90,94,89,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,95-99,95,99,37,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,m,100+,100,None,37,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,0-4,0,4,53178,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,5-9,5,9,52969,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,10-14,10,14,46690,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,15-19,15,19,32932,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,20-24,20,24,27176,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,25-29,25,29,22160,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,30-34,30,34,17919,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,35-39,35,39,13500,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,40-44,40,44,11160,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,45-49,45,49,9702,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,50-54,50,54,7093,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,55-59,55,59,6050,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,60-64,60,64,5602,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,65-69,65,69,3616,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,70-74,70,74,2904,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,75-79,75,79,1362,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,80-84,80,84,1003,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,85-89,85,89,484,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,90-94,90,94,244,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,95-99,95,99,104,2019-01-01,2019-12-31
KEN,False,True,Tana River,,KE004,Tana River,,,1,all,100+,100,None,87,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,all,None,None,67813,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,all,None,None,76103,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,all,None,None,143916,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,0-4,0,4,9134,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,5-9,5,9,9241,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,10-14,10,14,8981,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,15-19,15,19,7229,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,20-24,20,24,6036,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,25-29,25,29,5083,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,30-34,30,34,4882,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,35-39,35,39,3560,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,40-44,40,44,3190,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,45-49,45,49,2597,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,50-54,50,54,1847,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,55-59,55,59,1796,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,60-64,60,64,1451,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,65-69,65,69,1043,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,70-74,70,74,846,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,75-79,75,79,365,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,80-84,80,84,268,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,85-89,85,89,117,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,90-94,90,94,76,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,95-99,95,99,35,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,f,100+,100,None,35,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,0-4,0,4,9604,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,5-9,5,9,9505,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,10-14,10,14,9492,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,15-19,15,19,7923,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,20-24,20,24,7134,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,25-29,25,29,6553,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,30-34,30,34,5674,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,35-39,35,39,4301,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,40-44,40,44,3896,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,45-49,45,49,3273,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,50-54,50,54,2326,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,55-59,55,59,1972,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,60-64,60,64,1527,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,65-69,65,69,1154,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,70-74,70,74,892,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,75-79,75,79,435,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,80-84,80,84,249,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,85-89,85,89,109,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,90-94,90,94,49,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,95-99,95,99,18,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,m,100+,100,None,14,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,0-4,0,4,18738,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,5-9,5,9,18746,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,10-14,10,14,18473,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,15-19,15,19,15152,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,20-24,20,24,13170,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,25-29,25,29,11636,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,30-34,30,34,10556,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,35-39,35,39,7861,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,40-44,40,44,7086,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,45-49,45,49,5870,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,50-54,50,54,4173,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,55-59,55,59,3768,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,60-64,60,64,2978,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,65-69,65,69,2197,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,70-74,70,74,1738,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,75-79,75,79,800,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,80-84,80,84,517,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,85-89,85,89,226,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,90-94,90,94,125,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,95-99,95,99,53,2019-01-01,2019-12-31
KEN,False,True,Lamu,,KE005,Lamu,,,1,all,100+,100,None,49,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,all,None,None,167327,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,all,None,None,173337,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,all,None,None,340664,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,0-4,0,4,19300,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,5-9,5,9,18621,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,10-14,10,14,19671,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,15-19,15,19,16947,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,20-24,20,24,14456,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,25-29,25,29,12810,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,30-34,30,34,11960,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,35-39,35,39,10161,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,40-44,40,44,8614,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,45-49,45,49,7729,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,50-54,50,54,5862,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,55-59,55,59,5715,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,60-64,60,64,4584,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,65-69,65,69,3635,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,70-74,70,74,2867,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,75-79,75,79,1635,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,80-84,80,84,1309,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,85-89,85,89,837,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,90-94,90,94,337,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,95-99,95,99,190,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,f,100+,100,None,86,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,0-4,0,4,19389,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,5-9,5,9,18742,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,10-14,10,14,20159,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,15-19,15,19,17879,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,20-24,20,24,14759,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,25-29,25,29,13347,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,30-34,30,34,12923,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,35-39,35,39,11654,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,40-44,40,44,10127,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,45-49,45,49,8726,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,50-54,50,54,6772,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,55-59,55,59,5532,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,60-64,60,64,4493,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,65-69,65,69,3592,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,70-74,70,74,2353,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,75-79,75,79,1325,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,80-84,80,84,860,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,85-89,85,89,421,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,90-94,90,94,162,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,95-99,95,99,79,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,m,100+,100,None,41,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,0-4,0,4,38689,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,5-9,5,9,37363,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,10-14,10,14,39830,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,15-19,15,19,34826,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,20-24,20,24,29215,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,25-29,25,29,26157,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,30-34,30,34,24883,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,35-39,35,39,21815,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,40-44,40,44,18741,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,45-49,45,49,16455,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,50-54,50,54,12634,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,55-59,55,59,11247,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,60-64,60,64,9077,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,65-69,65,69,7227,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,70-74,70,74,5220,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,75-79,75,79,2960,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,80-84,80,84,2169,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,85-89,85,89,1258,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,90-94,90,94,499,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,95-99,95,99,269,2019-01-01,2019-12-31
KEN,False,True,Taita Taveta,,KE006,Taita Taveta,,,1,all,100+,100,None,127,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,all,None,None,382344,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,all,None,None,458975,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,all,all,None,None,841319,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,0-4,0,4,54590,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,5-9,5,9,64189,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,10-14,10,14,57929,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,15-19,15,19,47520,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,20-24,20,24,38902,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,25-29,25,29,30492,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,30-34,30,34,25831,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,35-39,35,39,18630,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,40-44,40,44,14648,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,45-49,45,49,8457,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,50-54,50,54,7112,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,55-59,55,59,4004,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,60-64,60,64,3787,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,65-69,65,69,2017,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,70-74,70,74,1964,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,75-79,75,79,675,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,80-84,80,84,951,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,85-89,85,89,264,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,90-94,90,94,256,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,95-99,95,99,72,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,f,100+,100,None,53,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,0-4,0,4,57026,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,5-9,5,9,71027,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,10-14,10,14,78734,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,15-19,15,19,70575,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,20-24,20,24,46171,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,25-29,25,29,32776,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,30-34,30,34,26678,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,35-39,35,39,18052,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,40-44,40,44,17725,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,45-49,45,49,10825,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,50-54,50,54,10280,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,55-59,55,59,5339,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,60-64,60,64,5633,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,65-69,65,69,2780,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,70-74,70,74,2635,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,75-79,75,79,1033,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,80-84,80,84,1029,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,85-89,85,89,320,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,90-94,90,94,214,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,95-99,95,99,82,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,m,100+,100,None,37,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,all,0-4,0,4,111616,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,all,5-9,5,9,135216,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,all,10-14,10,14,136663,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,all,15-19,15,19,118095,2019-01-01,2019-12-31
KEN,False,True,Garissa,,KE007,Garissa,,,1,all,20-24,20,24,85073,2019-01-01,2019-12-31
